unique_id,reads,np_repeat
S-21-403WT_HEK293T_P-21-297_c09.fsa,155,5
S-21-403WT_HEK293T_P-21-297_c09.fsa,104,7
S-21-403WT_HEK293T_P-21-297_c09.fsa,158,8
S-21-403WT_HEK293T_P-21-297_c09.fsa,130,9
S-21-403WT_HEK293T_P-21-297_c09.fsa,179,10
S-21-403WT_HEK293T_P-21-297_c09.fsa,184,11
S-21-403WT_HEK293T_P-21-297_c09.fsa,135,12
S-21-403WT_HEK293T_P-21-297_c09.fsa,4337,14
S-21-403WT_HEK293T_P-21-297_c09.fsa,29062,15
S-21-403WT_HEK293T_P-21-297_c09.fsa,30300,16
S-21-403WT_HEK293T_P-21-297_c09.fsa,868,17
S-21-403WT_HEK293T_P-21-297_c09.fsa,315,18
S-21-403WT_HEK293T_P-21-297_c09.fsa,108,19
S-21-403WT_HEK293T_P-21-297_c09.fsa,95,20
S-21-403WT_HEK293T_P-21-297_c09.fsa,110,21
S-21-403WT_HEK293T_P-21-297_c09.fsa,105,22
S-21-403WT_HEK293T_P-21-297_c09.fsa,108,23
S-21-403WT_HEK293T_P-21-297_c09.fsa,117,24
S-21-403WT_HEK293T_P-21-297_c09.fsa,285,25
S-21-403WT_HEK293T_P-21-297_c09.fsa,108,26
S-21-403WT_HEK293T_P-21-297_c09.fsa,119,27
S-21-403WT_HEK293T_P-21-297_c09.fsa,140,28
S-21-403WT_HEK293T_P-21-297_c09.fsa,121,29
S-21-403WT_HEK293T_P-21-297_c09.fsa,130,30
S-21-403WT_HEK293T_P-21-297_c09.fsa,151,31
S-21-403WT_HEK293T_P-21-297_c09.fsa,151,32
S-21-403WT_HEK293T_P-21-297_c09.fsa,161,33
S-21-403WT_HEK293T_P-21-297_c09.fsa,153,34
S-21-403WT_HEK293T_P-21-297_c09.fsa,148,35
S-21-403WT_HEK293T_P-21-297_c09.fsa,158,36
S-21-403WT_HEK293T_P-21-297_c09.fsa,153,37
S-21-403WT_HEK293T_P-21-297_c09.fsa,176,38
S-21-403WT_HEK293T_P-21-297_c09.fsa,202,39
S-21-403WT_HEK293T_P-21-297_c09.fsa,338,40
S-21-403WT_HEK293T_P-21-297_c09.fsa,799,41
S-21-403WT_HEK293T_P-21-297_c09.fsa,2350,42
S-21-403WT_HEK293T_P-21-297_c09.fsa,5991,43
S-21-403WT_HEK293T_P-21-297_c09.fsa,9266,44
S-21-403WT_HEK293T_P-21-297_c09.fsa,467,45
S-21-403WT_HEK293T_P-21-297_c09.fsa,205,46
S-21-403WT_HEK293T_P-21-297_c09.fsa,216,47
S-21-403WT_HEK293T_P-21-297_c09.fsa,347,48
S-21-403WT_HEK293T_P-21-297_c09.fsa,776,49
S-21-403WT_HEK293T_P-21-297_c09.fsa,1981,50
S-21-403WT_HEK293T_P-21-297_c09.fsa,4223,51
S-21-403WT_HEK293T_P-21-297_c09.fsa,6092,52
S-21-403WT_HEK293T_P-21-297_c09.fsa,320,53
S-21-403WT_HEK293T_P-21-297_c09.fsa,141,54
S-21-403WT_HEK293T_P-21-297_c09.fsa,148,55
S-21-403WT_HEK293T_P-21-297_c09.fsa,126,56
S-21-403WT_HEK293T_P-21-297_c09.fsa,142,57
S-21-403WT_HEK293T_P-21-297_c09.fsa,132,58
S-21-403WT_HEK293T_P-21-297_c09.fsa,130,59
S-21-403WT_HEK293T_P-21-297_c09.fsa,139,60
S-21-403WT_HEK293T_P-21-297_c09.fsa,140,61
S-21-403WT_HEK293T_P-21-297_c09.fsa,137,62
S-21-403WT_HEK293T_P-21-297_c09.fsa,150,63
S-21-403WT_HEK293T_P-21-297_c09.fsa,151,64
S-21-403WT_HEK293T_P-21-297_c09.fsa,143,65
S-21-403WT_HEK293T_P-21-297_c09.fsa,124,66
S-21-403WT_HEK293T_P-21-297_c09.fsa,137,67
S-21-403WT_HEK293T_P-21-297_c09.fsa,146,68
S-21-403WT_HEK293T_P-21-297_c09.fsa,128,69
S-21-403WT_HEK293T_P-21-297_c09.fsa,126,70
S-21-403WT_HEK293T_P-21-297_c09.fsa,136,71
S-21-403WT_HEK293T_P-21-297_c09.fsa,145,72
S-21-403WT_HEK293T_P-21-297_c09.fsa,154,73
S-21-403WT_HEK293T_P-21-297_c09.fsa,158,74
S-21-403WT_HEK293T_P-21-297_c09.fsa,140,75
S-21-403WT_HEK293T_P-21-297_c09.fsa,144,76
S-21-403WT_HEK293T_P-21-297_c09.fsa,158,77
S-21-403WT_HEK293T_P-21-297_c09.fsa,153,78
S-21-403WT_HEK293T_P-21-297_c09.fsa,183,79
S-21-403WT_HEK293T_P-21-297_c09.fsa,223,80
S-21-403WT_HEK293T_P-21-297_c09.fsa,330,81
S-21-403WT_HEK293T_P-21-297_c09.fsa,579,82
S-21-403WT_HEK293T_P-21-297_c09.fsa,1135,83
S-21-403WT_HEK293T_P-21-297_c09.fsa,1884,84
S-21-403WT_HEK293T_P-21-297_c09.fsa,2166,85
S-21-403WT_HEK293T_P-21-297_c09.fsa,1336,86
S-21-403WT_HEK293T_P-21-297_c09.fsa,210,87
S-21-403WT_HEK293T_P-21-297_c09.fsa,136,88
S-21-403WT_HEK293T_P-21-297_c09.fsa,121,89
S-21-403WT_HEK293T_P-21-297_c09.fsa,119,90
S-21-403WT_HEK293T_P-21-297_c09.fsa,122,91
S-21-403WT_HEK293T_P-21-297_c09.fsa,112,92
S-21-403WT_HEK293T_P-21-297_c09.fsa,108,93
S-21-403WT_HEK293T_P-21-297_c09.fsa,114,94
S-21-403WT_HEK293T_P-21-297_c09.fsa,120,95
S-21-403WT_HEK293T_P-21-297_c09.fsa,129,96
S-21-403WT_HEK293T_P-21-297_c09.fsa,134,97
S-21-403WT_HEK293T_P-21-297_c09.fsa,146,98
S-21-403WT_HEK293T_P-21-297_c09.fsa,129,99
S-21-403WT_HEK293T_P-21-297_c09.fsa,118,100
S-21-403WT_HEK293T_P-21-297_c09.fsa,113,101
S-21-403WT_HEK293T_P-21-297_c09.fsa,128,102
S-21-403WT_HEK293T_P-21-297_c09.fsa,126,103
S-21-403WT_HEK293T_P-21-297_c09.fsa,138,104
S-21-403WT_HEK293T_P-21-297_c09.fsa,156,105
S-21-403WT_HEK293T_P-21-297_c09.fsa,159,106
S-21-403WT_HEK293T_P-21-297_c09.fsa,202,107
S-21-403WT_HEK293T_P-21-297_c09.fsa,263,108
S-21-403WT_HEK293T_P-21-297_c09.fsa,451,109
S-21-403WT_HEK293T_P-21-297_c09.fsa,785,110
S-21-403WT_HEK293T_P-21-297_c09.fsa,1368,111
S-21-403WT_HEK293T_P-21-297_c09.fsa,2298,112
S-21-403WT_HEK293T_P-21-297_c09.fsa,3369,113
S-21-403WT_HEK293T_P-21-297_c09.fsa,3620,114
S-21-403WT_HEK293T_P-21-297_c09.fsa,2447,115
S-21-403WT_HEK293T_P-21-297_c09.fsa,956,116
S-21-403WT_HEK293T_P-21-297_c09.fsa,264,117
S-21-403WT_HEK293T_P-21-297_c09.fsa,95,118
S-21-404WT_HEK293T_P-21-297_c10.fsa,91,0
S-21-404WT_HEK293T_P-21-297_c10.fsa,92,1
S-21-404WT_HEK293T_P-21-297_c10.fsa,73,2
S-21-404WT_HEK293T_P-21-297_c10.fsa,80,3
S-21-404WT_HEK293T_P-21-297_c10.fsa,128,4
S-21-404WT_HEK293T_P-21-297_c10.fsa,106,5
S-21-404WT_HEK293T_P-21-297_c10.fsa,152,6
S-21-404WT_HEK293T_P-21-297_c10.fsa,153,7
S-21-404WT_HEK293T_P-21-297_c10.fsa,6208,10
S-21-404WT_HEK293T_P-21-297_c10.fsa,31863,11
S-21-404WT_HEK293T_P-21-297_c10.fsa,31863,12
S-21-404WT_HEK293T_P-21-297_c10.fsa,1751,13
S-21-404WT_HEK293T_P-21-297_c10.fsa,386,14
S-21-404WT_HEK293T_P-21-297_c10.fsa,72,16
S-21-404WT_HEK293T_P-21-297_c10.fsa,79,17
S-21-404WT_HEK293T_P-21-297_c10.fsa,82,18
S-21-404WT_HEK293T_P-21-297_c10.fsa,128,19
S-21-404WT_HEK293T_P-21-297_c10.fsa,341,20
S-21-404WT_HEK293T_P-21-297_c10.fsa,138,21
S-21-404WT_HEK293T_P-21-297_c10.fsa,73,22
S-21-404WT_HEK293T_P-21-297_c10.fsa,90,23
S-21-404WT_HEK293T_P-21-297_c10.fsa,90,24
S-21-404WT_HEK293T_P-21-297_c10.fsa,94,25
S-21-404WT_HEK293T_P-21-297_c10.fsa,101,26
S-21-404WT_HEK293T_P-21-297_c10.fsa,118,27
S-21-404WT_HEK293T_P-21-297_c10.fsa,109,28
S-21-404WT_HEK293T_P-21-297_c10.fsa,122,29
S-21-404WT_HEK293T_P-21-297_c10.fsa,116,30
S-21-404WT_HEK293T_P-21-297_c10.fsa,124,31
S-21-404WT_HEK293T_P-21-297_c10.fsa,124,32
S-21-404WT_HEK293T_P-21-297_c10.fsa,87,33
S-21-404WT_HEK293T_P-21-297_c10.fsa,114,34
S-21-404WT_HEK293T_P-21-297_c10.fsa,119,35
S-21-404WT_HEK293T_P-21-297_c10.fsa,110,36
S-21-404WT_HEK293T_P-21-297_c10.fsa,122,37
S-21-404WT_HEK293T_P-21-297_c10.fsa,111,38
S-21-404WT_HEK293T_P-21-297_c10.fsa,111,39
S-21-404WT_HEK293T_P-21-297_c10.fsa,116,40
S-21-404WT_HEK293T_P-21-297_c10.fsa,120,41
S-21-404WT_HEK293T_P-21-297_c10.fsa,114,42
S-21-404WT_HEK293T_P-21-297_c10.fsa,101,43
S-21-404WT_HEK293T_P-21-297_c10.fsa,110,44
S-21-404WT_HEK293T_P-21-297_c10.fsa,117,45
S-21-404WT_HEK293T_P-21-297_c10.fsa,106,46
S-21-404WT_HEK293T_P-21-297_c10.fsa,99,47
S-21-404WT_HEK293T_P-21-297_c10.fsa,192,48
S-21-404WT_HEK293T_P-21-297_c10.fsa,109,49
S-21-404WT_HEK293T_P-21-297_c10.fsa,97,50
S-21-404WT_HEK293T_P-21-297_c10.fsa,112,51
S-21-404WT_HEK293T_P-21-297_c10.fsa,103,52
S-21-404WT_HEK293T_P-21-297_c10.fsa,103,53
S-21-404WT_HEK293T_P-21-297_c10.fsa,102,54
S-21-404WT_HEK293T_P-21-297_c10.fsa,101,55
S-21-404WT_HEK293T_P-21-297_c10.fsa,106,56
S-21-404WT_HEK293T_P-21-297_c10.fsa,100,57
S-21-404WT_HEK293T_P-21-297_c10.fsa,92,58
S-21-404WT_HEK293T_P-21-297_c10.fsa,91,59
S-21-404WT_HEK293T_P-21-297_c10.fsa,96,60
S-21-404WT_HEK293T_P-21-297_c10.fsa,97,61
S-21-404WT_HEK293T_P-21-297_c10.fsa,96,62
S-21-404WT_HEK293T_P-21-297_c10.fsa,106,63
S-21-404WT_HEK293T_P-21-297_c10.fsa,99,64
S-21-404WT_HEK293T_P-21-297_c10.fsa,87,65
S-21-404WT_HEK293T_P-21-297_c10.fsa,95,66
S-21-404WT_HEK293T_P-21-297_c10.fsa,82,67
S-21-404WT_HEK293T_P-21-297_c10.fsa,81,68
S-21-404WT_HEK293T_P-21-297_c10.fsa,84,69
S-21-404WT_HEK293T_P-21-297_c10.fsa,78,70
S-21-404WT_HEK293T_P-21-297_c10.fsa,84,71
S-21-404WT_HEK293T_P-21-297_c10.fsa,77,72
S-21-404WT_HEK293T_P-21-297_c10.fsa,83,73
S-21-404WT_HEK293T_P-21-297_c10.fsa,85,74
S-21-404WT_HEK293T_P-21-297_c10.fsa,84,75
S-21-404WT_HEK293T_P-21-297_c10.fsa,79,76
S-21-404WT_HEK293T_P-21-297_c10.fsa,75,77
S-21-404WT_HEK293T_P-21-297_c10.fsa,75,78
S-21-404WT_HEK293T_P-21-297_c10.fsa,71,79
S-21-404WT_HEK293T_P-21-297_c10.fsa,71,80
S-21-404WT_HEK293T_P-21-297_c10.fsa,69,81
S-21-404WT_HEK293T_P-21-297_c10.fsa,73,85
S-21-404WT_HEK293T_P-21-297_c10.fsa,72,86
S-21-404WT_HEK293T_P-21-297_c10.fsa,78,88
S-21-404WT_HEK293T_P-21-297_c10.fsa,86,89
S-21-404WT_HEK293T_P-21-297_c10.fsa,90,90
S-21-404WT_HEK293T_P-21-297_c10.fsa,73,91
S-21-404WT_HEK293T_P-21-297_c10.fsa,82,92
S-21-404WT_HEK293T_P-21-297_c10.fsa,91,93
S-21-404WT_HEK293T_P-21-297_c10.fsa,99,94
S-21-404WT_HEK293T_P-21-297_c10.fsa,91,95
S-21-404WT_HEK293T_P-21-297_c10.fsa,103,96
S-21-404WT_HEK293T_P-21-297_c10.fsa,107,97
S-21-404WT_HEK293T_P-21-297_c10.fsa,121,98
S-21-404WT_HEK293T_P-21-297_c10.fsa,116,99
S-21-404WT_HEK293T_P-21-297_c10.fsa,134,100
S-21-404WT_HEK293T_P-21-297_c10.fsa,163,101
S-21-404WT_HEK293T_P-21-297_c10.fsa,202,102
S-21-404WT_HEK293T_P-21-297_c10.fsa,257,103
S-21-404WT_HEK293T_P-21-297_c10.fsa,347,104
S-21-404WT_HEK293T_P-21-297_c10.fsa,669,105
S-21-404WT_HEK293T_P-21-297_c10.fsa,1239,106
S-21-404WT_HEK293T_P-21-297_c10.fsa,2279,107
S-21-404WT_HEK293T_P-21-297_c10.fsa,3755,108
S-21-404WT_HEK293T_P-21-297_c10.fsa,5192,109
S-21-404WT_HEK293T_P-21-297_c10.fsa,5415,110
S-21-404WT_HEK293T_P-21-297_c10.fsa,3246,111
S-21-404WT_HEK293T_P-21-297_c10.fsa,474,112
S-21-404WT_HEK293T_P-21-297_c10.fsa,89,113
S-21-406WT_HEK293T_P-21-297_c12.fsa,86,4
S-21-406WT_HEK293T_P-21-297_c12.fsa,83,5
S-21-406WT_HEK293T_P-21-297_c12.fsa,94,7
S-21-406WT_HEK293T_P-21-297_c12.fsa,137,8
S-21-406WT_HEK293T_P-21-297_c12.fsa,156,9
S-21-406WT_HEK293T_P-21-297_c12.fsa,177,10
S-21-406WT_HEK293T_P-21-297_c12.fsa,200,11
S-21-406WT_HEK293T_P-21-297_c12.fsa,253,12
S-21-406WT_HEK293T_P-21-297_c12.fsa,2997,13
S-21-406WT_HEK293T_P-21-297_c12.fsa,22983,14
S-21-406WT_HEK293T_P-21-297_c12.fsa,31333,15
S-21-406WT_HEK293T_P-21-297_c12.fsa,30782,16
S-21-406WT_HEK293T_P-21-297_c12.fsa,295,17
S-21-406WT_HEK293T_P-21-297_c12.fsa,317,18
S-21-406WT_HEK293T_P-21-297_c12.fsa,131,19
S-21-406WT_HEK293T_P-21-297_c12.fsa,158,20
S-21-406WT_HEK293T_P-21-297_c12.fsa,284,21
S-21-406WT_HEK293T_P-21-297_c12.fsa,1036,22
S-21-406WT_HEK293T_P-21-297_c12.fsa,4980,23
S-21-406WT_HEK293T_P-21-297_c12.fsa,21464,24
S-21-406WT_HEK293T_P-21-297_c12.fsa,31674,25
S-21-406WT_HEK293T_P-21-297_c12.fsa,1104,26
S-21-406WT_HEK293T_P-21-297_c12.fsa,84,27
S-21-406WT_HEK293T_P-21-297_c12.fsa,72,29
S-21-406WT_HEK293T_P-21-297_c12.fsa,64,31
S-21-406WT_HEK293T_P-21-297_c12.fsa,60,32
S-21-406WT_HEK293T_P-21-297_c12.fsa,69,33
S-21-406WT_HEK293T_P-21-297_c12.fsa,69,34
S-21-406WT_HEK293T_P-21-297_c12.fsa,71,35
S-21-406WT_HEK293T_P-21-297_c12.fsa,73,36
S-21-406WT_HEK293T_P-21-297_c12.fsa,74,37
S-21-406WT_HEK293T_P-21-297_c12.fsa,87,39
S-21-406WT_HEK293T_P-21-297_c12.fsa,88,40
S-21-406WT_HEK293T_P-21-297_c12.fsa,80,41
S-21-406WT_HEK293T_P-21-297_c12.fsa,85,42
S-21-406WT_HEK293T_P-21-297_c12.fsa,84,43
S-21-406WT_HEK293T_P-21-297_c12.fsa,82,44
S-21-406WT_HEK293T_P-21-297_c12.fsa,69,45
S-21-406WT_HEK293T_P-21-297_c12.fsa,76,46
S-21-406WT_HEK293T_P-21-297_c12.fsa,76,47
S-21-406WT_HEK293T_P-21-297_c12.fsa,95,48
S-21-406WT_HEK293T_P-21-297_c12.fsa,76,49
S-21-406WT_HEK293T_P-21-297_c12.fsa,91,50
S-21-406WT_HEK293T_P-21-297_c12.fsa,84,51
S-21-406WT_HEK293T_P-21-297_c12.fsa,81,52
S-21-406WT_HEK293T_P-21-297_c12.fsa,173,53
S-21-406WT_HEK293T_P-21-297_c12.fsa,92,54
S-21-406WT_HEK293T_P-21-297_c12.fsa,83,55
S-21-406WT_HEK293T_P-21-297_c12.fsa,74,56
S-21-406WT_HEK293T_P-21-297_c12.fsa,86,57
S-21-406WT_HEK293T_P-21-297_c12.fsa,72,58
S-21-406WT_HEK293T_P-21-297_c12.fsa,68,59
S-21-406WT_HEK293T_P-21-297_c12.fsa,68,60
S-21-406WT_HEK293T_P-21-297_c12.fsa,77,61
S-21-406WT_HEK293T_P-21-297_c12.fsa,67,62
S-21-406WT_HEK293T_P-21-297_c12.fsa,81,63
S-21-406WT_HEK293T_P-21-297_c12.fsa,71,64
S-21-406WT_HEK293T_P-21-297_c12.fsa,74,65
S-21-406WT_HEK293T_P-21-297_c12.fsa,64,66
S-21-406WT_HEK293T_P-21-297_c12.fsa,74,67
S-21-406WT_HEK293T_P-21-297_c12.fsa,84,68
S-21-406WT_HEK293T_P-21-297_c12.fsa,70,69
S-21-406WT_HEK293T_P-21-297_c12.fsa,77,70
S-21-406WT_HEK293T_P-21-297_c12.fsa,81,71
S-21-406WT_HEK293T_P-21-297_c12.fsa,81,72
S-21-406WT_HEK293T_P-21-297_c12.fsa,95,73
S-21-406WT_HEK293T_P-21-297_c12.fsa,80,74
S-21-406WT_HEK293T_P-21-297_c12.fsa,81,75
S-21-406WT_HEK293T_P-21-297_c12.fsa,88,76
S-21-406WT_HEK293T_P-21-297_c12.fsa,93,77
S-21-406WT_HEK293T_P-21-297_c12.fsa,91,78
S-21-406WT_HEK293T_P-21-297_c12.fsa,89,79
S-21-406WT_HEK293T_P-21-297_c12.fsa,91,80
S-21-406WT_HEK293T_P-21-297_c12.fsa,89,81
S-21-406WT_HEK293T_P-21-297_c12.fsa,87,82
S-21-406WT_HEK293T_P-21-297_c12.fsa,99,83
S-21-406WT_HEK293T_P-21-297_c12.fsa,102,84
S-21-406WT_HEK293T_P-21-297_c12.fsa,98,85
S-21-406WT_HEK293T_P-21-297_c12.fsa,109,86
S-21-406WT_HEK293T_P-21-297_c12.fsa,124,87
S-21-406WT_HEK293T_P-21-297_c12.fsa,260,88
S-21-406WT_HEK293T_P-21-297_c12.fsa,454,89
S-21-406WT_HEK293T_P-21-297_c12.fsa,829,90
S-21-406WT_HEK293T_P-21-297_c12.fsa,1160,91
S-21-406WT_HEK293T_P-21-297_c12.fsa,957,92
S-21-406WT_HEK293T_P-21-297_c12.fsa,162,93
S-21-406WT_HEK293T_P-21-297_c12.fsa,85,94
S-21-406WT_HEK293T_P-21-297_c12.fsa,84,95
S-21-406WT_HEK293T_P-21-297_c12.fsa,87,96
S-21-406WT_HEK293T_P-21-297_c12.fsa,98,97
S-21-406WT_HEK293T_P-21-297_c12.fsa,85,98
S-21-406WT_HEK293T_P-21-297_c12.fsa,101,99
S-21-406WT_HEK293T_P-21-297_c12.fsa,93,100
S-21-406WT_HEK293T_P-21-297_c12.fsa,114,101
S-21-406WT_HEK293T_P-21-297_c12.fsa,101,102
S-21-406WT_HEK293T_P-21-297_c12.fsa,102,103
S-21-406WT_HEK293T_P-21-297_c12.fsa,111,104
S-21-406WT_HEK293T_P-21-297_c12.fsa,104,105
S-21-406WT_HEK293T_P-21-297_c12.fsa,113,106
S-21-406WT_HEK293T_P-21-297_c12.fsa,118,107
S-21-406WT_HEK293T_P-21-297_c12.fsa,131,108
S-21-406WT_HEK293T_P-21-297_c12.fsa,134,109
S-21-406WT_HEK293T_P-21-297_c12.fsa,247,110
S-21-406WT_HEK293T_P-21-297_c12.fsa,428,111
S-21-406WT_HEK293T_P-21-297_c12.fsa,738,112
S-21-406WT_HEK293T_P-21-297_c12.fsa,1219,113
S-21-406WT_HEK293T_P-21-297_c12.fsa,1701,114
S-21-406WT_HEK293T_P-21-297_c12.fsa,1835,115
S-21-406WT_HEK293T_P-21-297_c12.fsa,1159,116
S-21-406WT_HEK293T_P-21-297_c12.fsa,180,117
S-21-406WT_HEK293T_P-21-297_c12.fsa,60,118
S-21-407WT_HEK293T_P-21-297_c13.fsa,86,0
S-21-407WT_HEK293T_P-21-297_c13.fsa,106,1
S-21-407WT_HEK293T_P-21-297_c13.fsa,89,2
S-21-407WT_HEK293T_P-21-297_c13.fsa,89,3
S-21-407WT_HEK293T_P-21-297_c13.fsa,63,3
S-21-407WT_HEK293T_P-21-297_c13.fsa,149,4
S-21-407WT_HEK293T_P-21-297_c13.fsa,112,5
S-21-407WT_HEK293T_P-21-297_c13.fsa,135,6
S-21-407WT_HEK293T_P-21-297_c13.fsa,185,7
S-21-407WT_HEK293T_P-21-297_c13.fsa,381,8
S-21-407WT_HEK293T_P-21-297_c13.fsa,6214,10
S-21-407WT_HEK293T_P-21-297_c13.fsa,31461,11
S-21-407WT_HEK293T_P-21-297_c13.fsa,30973,12
S-21-407WT_HEK293T_P-21-297_c13.fsa,1193,13
S-21-407WT_HEK293T_P-21-297_c13.fsa,58,15
S-21-407WT_HEK293T_P-21-297_c13.fsa,78,16
S-21-407WT_HEK293T_P-21-297_c13.fsa,68,17
S-21-407WT_HEK293T_P-21-297_c13.fsa,70,18
S-21-407WT_HEK293T_P-21-297_c13.fsa,208,19
S-21-407WT_HEK293T_P-21-297_c13.fsa,84,21
S-21-407WT_HEK293T_P-21-297_c13.fsa,78,24
S-21-407WT_HEK293T_P-21-297_c13.fsa,56,26
S-21-407WT_HEK293T_P-21-297_c13.fsa,73,27
S-21-407WT_HEK293T_P-21-297_c13.fsa,79,28
S-21-407WT_HEK293T_P-21-297_c13.fsa,84,29
S-21-407WT_HEK293T_P-21-297_c13.fsa,73,30
S-21-407WT_HEK293T_P-21-297_c13.fsa,78,31
S-21-407WT_HEK293T_P-21-297_c13.fsa,85,32
S-21-407WT_HEK293T_P-21-297_c13.fsa,78,34
S-21-407WT_HEK293T_P-21-297_c13.fsa,77,35
S-21-407WT_HEK293T_P-21-297_c13.fsa,76,36
S-21-407WT_HEK293T_P-21-297_c13.fsa,74,37
S-21-407WT_HEK293T_P-21-297_c13.fsa,72,38
S-21-407WT_HEK293T_P-21-297_c13.fsa,79,39
S-21-407WT_HEK293T_P-21-297_c13.fsa,81,40
S-21-407WT_HEK293T_P-21-297_c13.fsa,66,41
S-21-407WT_HEK293T_P-21-297_c13.fsa,85,42
S-21-407WT_HEK293T_P-21-297_c13.fsa,78,43
S-21-407WT_HEK293T_P-21-297_c13.fsa,67,44
S-21-407WT_HEK293T_P-21-297_c13.fsa,81,45
S-21-407WT_HEK293T_P-21-297_c13.fsa,88,46
S-21-407WT_HEK293T_P-21-297_c13.fsa,89,47
S-21-407WT_HEK293T_P-21-297_c13.fsa,159,48
S-21-407WT_HEK293T_P-21-297_c13.fsa,67,49
S-21-407WT_HEK293T_P-21-297_c13.fsa,73,50
S-21-407WT_HEK293T_P-21-297_c13.fsa,73,51
S-21-407WT_HEK293T_P-21-297_c13.fsa,74,52
S-21-407WT_HEK293T_P-21-297_c13.fsa,74,53
S-21-407WT_HEK293T_P-21-297_c13.fsa,65,54
S-21-407WT_HEK293T_P-21-297_c13.fsa,65,55
S-21-407WT_HEK293T_P-21-297_c13.fsa,66,56
S-21-407WT_HEK293T_P-21-297_c13.fsa,60,57
S-21-407WT_HEK293T_P-21-297_c13.fsa,65,58
S-21-407WT_HEK293T_P-21-297_c13.fsa,61,59
S-21-407WT_HEK293T_P-21-297_c13.fsa,60,60
S-21-407WT_HEK293T_P-21-297_c13.fsa,68,61
S-21-407WT_HEK293T_P-21-297_c13.fsa,65,62
S-21-407WT_HEK293T_P-21-297_c13.fsa,76,63
S-21-407WT_HEK293T_P-21-297_c13.fsa,55,64
S-21-407WT_HEK293T_P-21-297_c13.fsa,58,65
S-21-407WT_HEK293T_P-21-297_c13.fsa,55,68
S-21-407WT_HEK293T_P-21-297_c13.fsa,60,69
S-21-407WT_HEK293T_P-21-297_c13.fsa,62,70
S-21-407WT_HEK293T_P-21-297_c13.fsa,56,71
S-21-407WT_HEK293T_P-21-297_c13.fsa,55,75
S-21-407WT_HEK293T_P-21-297_c13.fsa,56,86
S-21-407WT_HEK293T_P-21-297_c13.fsa,73,90
S-21-407WT_HEK293T_P-21-297_c13.fsa,57,91
S-21-407WT_HEK293T_P-21-297_c13.fsa,59,93
S-21-407WT_HEK293T_P-21-297_c13.fsa,70,94
S-21-407WT_HEK293T_P-21-297_c13.fsa,80,95
S-21-407WT_HEK293T_P-21-297_c13.fsa,84,96
S-21-407WT_HEK293T_P-21-297_c13.fsa,83,97
S-21-407WT_HEK293T_P-21-297_c13.fsa,86,98
S-21-407WT_HEK293T_P-21-297_c13.fsa,95,99
S-21-407WT_HEK293T_P-21-297_c13.fsa,120,100
S-21-407WT_HEK293T_P-21-297_c13.fsa,119,101
S-21-407WT_HEK293T_P-21-297_c13.fsa,154,102
S-21-407WT_HEK293T_P-21-297_c13.fsa,219,103
S-21-407WT_HEK293T_P-21-297_c13.fsa,282,104
S-21-407WT_HEK293T_P-21-297_c13.fsa,500,105
S-21-407WT_HEK293T_P-21-297_c13.fsa,913,106
S-21-407WT_HEK293T_P-21-297_c13.fsa,1592,107
S-21-407WT_HEK293T_P-21-297_c13.fsa,2603,108
S-21-407WT_HEK293T_P-21-297_c13.fsa,3497,109
S-21-407WT_HEK293T_P-21-297_c13.fsa,3552,110
S-21-407WT_HEK293T_P-21-297_c13.fsa,1974,111
S-21-407WT_HEK293T_P-21-297_c13.fsa,358,112
S-21-407WT_HEK293T_P-21-297_c13.fsa,89,113
S-21-408WT_HEK293T_P-21-297_c14.fsa,99,0
S-21-408WT_HEK293T_P-21-297_c14.fsa,102,1
S-21-408WT_HEK293T_P-21-297_c14.fsa,66,2
S-21-408WT_HEK293T_P-21-297_c14.fsa,94,3
S-21-408WT_HEK293T_P-21-297_c14.fsa,145,4
S-21-408WT_HEK293T_P-21-297_c14.fsa,113,5
S-21-408WT_HEK293T_P-21-297_c14.fsa,137,6
S-21-408WT_HEK293T_P-21-297_c14.fsa,235,7
S-21-408WT_HEK293T_P-21-297_c14.fsa,211,8
S-21-408WT_HEK293T_P-21-297_c14.fsa,2101,9
S-21-408WT_HEK293T_P-21-297_c14.fsa,16363,10
S-21-408WT_HEK293T_P-21-297_c14.fsa,31280,11
S-21-408WT_HEK293T_P-21-297_c14.fsa,30011,12
S-21-408WT_HEK293T_P-21-297_c14.fsa,923,13
S-21-408WT_HEK293T_P-21-297_c14.fsa,66,18
S-21-408WT_HEK293T_P-21-297_c14.fsa,177,19
S-21-408WT_HEK293T_P-21-297_c14.fsa,124,21
S-21-408WT_HEK293T_P-21-297_c14.fsa,63,23
S-21-408WT_HEK293T_P-21-297_c14.fsa,76,24
S-21-408WT_HEK293T_P-21-297_c14.fsa,69,25
S-21-408WT_HEK293T_P-21-297_c14.fsa,75,26
S-21-408WT_HEK293T_P-21-297_c14.fsa,94,27
S-21-408WT_HEK293T_P-21-297_c14.fsa,100,28
S-21-408WT_HEK293T_P-21-297_c14.fsa,100,29
S-21-408WT_HEK293T_P-21-297_c14.fsa,93,30
S-21-408WT_HEK293T_P-21-297_c14.fsa,88,31
S-21-408WT_HEK293T_P-21-297_c14.fsa,92,32
S-21-408WT_HEK293T_P-21-297_c14.fsa,78,33
S-21-408WT_HEK293T_P-21-297_c14.fsa,88,34
S-21-408WT_HEK293T_P-21-297_c14.fsa,99,35
